code;parent;brand;categories;collection;description-de_DE-ecommerce;description-de_DE-mobile;description-de_DE-print;description-en_US-ecommerce;description-en_US-mobile;description-en_US-print;description-fr_FR-ecommerce;description-fr_FR-mobile;description-fr_FR-print;erp_name-de_DE;erp_name-en_US;erp_name-fr_FR;eu_shoes_size;family_variant;keywords-de_DE;keywords-en_US;keywords-fr_FR;material;meta_description-de_DE;meta_description-en_US;meta_description-fr_FR;meta_title-de_DE;meta_title-en_US;meta_title-fr_FR;name;notice;price-EUR;price-USD;size;sole_composition;supplier;top_composition;variation_name-de_DE;variation_name-en_US;variation_name-fr_FR;weight;weight-unit
Model-running-shoes-s301;Model-running-shoes301;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s302;Model-running-shoes302;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s303;Model-running-shoes303;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s304;Model-running-shoes304;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s305;Model-running-shoes305;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s306;Model-running-shoes306;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s307;Model-running-shoes307;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s308;Model-running-shoes308;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s309;Model-running-shoes309;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s310;Model-running-shoes310;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s311;Model-running-shoes311;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s312;Model-running-shoes312;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s313;Model-running-shoes313;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s314;Model-running-shoes314;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s315;Model-running-shoes315;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s316;Model-running-shoes316;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s317;Model-running-shoes317;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s318;Model-running-shoes318;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s319;Model-running-shoes319;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s320;Model-running-shoes320;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s321;Model-running-shoes321;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s322;Model-running-shoes322;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s323;Model-running-shoes323;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s324;Model-running-shoes324;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s325;Model-running-shoes325;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s326;Model-running-shoes326;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s327;Model-running-shoes327;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s328;Model-running-shoes328;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s329;Model-running-shoes329;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s330;Model-running-shoes330;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s331;Model-running-shoes331;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s332;Model-running-shoes332;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s333;Model-running-shoes333;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s334;Model-running-shoes334;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s335;Model-running-shoes335;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s336;Model-running-shoes336;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s337;Model-running-shoes337;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s338;Model-running-shoes338;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s339;Model-running-shoes339;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s340;Model-running-shoes340;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s341;Model-running-shoes341;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s342;Model-running-shoes342;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s343;Model-running-shoes343;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s344;Model-running-shoes344;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s345;Model-running-shoes345;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s346;Model-running-shoes346;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s347;Model-running-shoes347;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s348;Model-running-shoes348;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s349;Model-running-shoes349;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s350;Model-running-shoes350;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s351;Model-running-shoes351;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s352;Model-running-shoes352;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s353;Model-running-shoes353;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s354;Model-running-shoes354;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s355;Model-running-shoes355;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s356;Model-running-shoes356;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s357;Model-running-shoes357;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s358;Model-running-shoes358;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s359;Model-running-shoes359;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s360;Model-running-shoes360;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s361;Model-running-shoes361;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s362;Model-running-shoes362;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s363;Model-running-shoes363;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s364;Model-running-shoes364;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s365;Model-running-shoes365;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s366;Model-running-shoes366;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s367;Model-running-shoes367;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s368;Model-running-shoes368;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s369;Model-running-shoes369;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s370;Model-running-shoes370;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s371;Model-running-shoes371;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s372;Model-running-shoes372;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s373;Model-running-shoes373;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s374;Model-running-shoes374;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s375;Model-running-shoes375;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s376;Model-running-shoes376;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s377;Model-running-shoes377;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s378;Model-running-shoes378;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s379;Model-running-shoes379;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s380;Model-running-shoes380;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s381;Model-running-shoes381;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s382;Model-running-shoes382;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s383;Model-running-shoes383;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s384;Model-running-shoes384;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s385;Model-running-shoes385;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s386;Model-running-shoes386;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s387;Model-running-shoes387;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s388;Model-running-shoes388;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s389;Model-running-shoes389;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s390;Model-running-shoes390;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s391;Model-running-shoes391;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s392;Model-running-shoes392;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s393;Model-running-shoes393;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s394;Model-running-shoes394;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s395;Model-running-shoes395;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s396;Model-running-shoes396;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s397;Model-running-shoes397;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s398;Model-running-shoes398;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s399;Model-running-shoes399;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s400;Model-running-shoes400;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s401;Model-running-shoes401;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s402;Model-running-shoes402;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s403;Model-running-shoes403;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s404;Model-running-shoes404;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s405;Model-running-shoes405;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s406;Model-running-shoes406;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s407;Model-running-shoes407;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s408;Model-running-shoes408;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s409;Model-running-shoes409;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s410;Model-running-shoes410;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s411;Model-running-shoes411;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s412;Model-running-shoes412;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s413;Model-running-shoes413;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
Model-running-shoes-s414;Model-running-shoes414;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;s;;;;;Running shoes S;;;
