sku;parent;brand;categories;collection;color;composition;description-de_DE-ecommerce;description-en_US-ecommerce;description-fr_FR-ecommerce;ean;enabled;erp_name-de_DE;erp_name-en_US;erp_name-fr_FR;eu_shoes_size;family;groups;image;keywords-de_DE;keywords-en_US;keywords-fr_FR;material;meta_description-de_DE;meta_description-en_US;meta_description-fr_FR;meta_title-de_DE;meta_title-en_US;meta_title-fr_FR;name;notice;price-EUR;price-USD;size;sole_composition;supplier;top_composition;variation_image;variation_name-de_DE;variation_name-en_US;variation_name-fr_FR;weight;weight-unit
Running-shoes-l-red303;Model-running-shoes-l303;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891657;303;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red304;Model-running-shoes-l304;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891658;304;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red305;Model-running-shoes-l305;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891659;305;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red306;Model-running-shoes-l306;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891660;306;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red307;Model-running-shoes-l307;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891661;307;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red308;Model-running-shoes-l308;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891662;308;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red309;Model-running-shoes-l309;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891663;309;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red310;Model-running-shoes-l310;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891664;310;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red311;Model-running-shoes-l311;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891665;311;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red312;Model-running-shoes-l312;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891666;312;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red313;Model-running-shoes-l313;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891667;313;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red314;Model-running-shoes-l314;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891668;314;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red315;Model-running-shoes-l315;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891669;315;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red316;Model-running-shoes-l316;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891670;316;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red317;Model-running-shoes-l317;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891671;317;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red318;Model-running-shoes-l318;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891672;318;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red319;Model-running-shoes-l319;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891673;319;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red320;Model-running-shoes-l320;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891674;320;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red321;Model-running-shoes-l321;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891675;321;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red322;Model-running-shoes-l322;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891676;322;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red323;Model-running-shoes-l323;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891677;323;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red324;Model-running-shoes-l324;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891678;324;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red325;Model-running-shoes-l325;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891679;325;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red326;Model-running-shoes-l326;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891680;326;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red327;Model-running-shoes-l327;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891681;327;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red328;Model-running-shoes-l328;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891682;328;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red329;Model-running-shoes-l329;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891683;329;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red330;Model-running-shoes-l330;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891684;330;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red331;Model-running-shoes-l331;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891685;331;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red332;Model-running-shoes-l332;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891686;332;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red333;Model-running-shoes-l333;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891687;333;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red334;Model-running-shoes-l334;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891688;334;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red335;Model-running-shoes-l335;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891689;335;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red336;Model-running-shoes-l336;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891690;336;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red337;Model-running-shoes-l337;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891691;337;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red338;Model-running-shoes-l338;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891692;338;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red339;Model-running-shoes-l339;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891693;339;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red340;Model-running-shoes-l340;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891694;340;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red341;Model-running-shoes-l341;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891695;341;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red342;Model-running-shoes-l342;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891696;342;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red343;Model-running-shoes-l343;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891697;343;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red344;Model-running-shoes-l344;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891698;344;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red345;Model-running-shoes-l345;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891699;345;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red346;Model-running-shoes-l346;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891700;346;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red347;Model-running-shoes-l347;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891701;347;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red348;Model-running-shoes-l348;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891702;348;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red349;Model-running-shoes-l349;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891703;349;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red350;Model-running-shoes-l350;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891704;350;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red351;Model-running-shoes-l351;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891705;351;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red352;Model-running-shoes-l352;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891706;352;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red353;Model-running-shoes-l353;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891707;353;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red354;Model-running-shoes-l354;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891708;354;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red355;Model-running-shoes-l355;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891709;355;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red356;Model-running-shoes-l356;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891710;356;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red357;Model-running-shoes-l357;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891711;357;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red358;Model-running-shoes-l358;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891712;358;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red359;Model-running-shoes-l359;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891713;359;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red360;Model-running-shoes-l360;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891714;360;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red361;Model-running-shoes-l361;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891715;361;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red362;Model-running-shoes-l362;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891716;362;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red363;Model-running-shoes-l363;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891717;363;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red364;Model-running-shoes-l364;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891718;364;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red365;Model-running-shoes-l365;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891719;365;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red366;Model-running-shoes-l366;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891720;366;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red367;Model-running-shoes-l367;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891721;367;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red368;Model-running-shoes-l368;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891722;368;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red369;Model-running-shoes-l369;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891723;369;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red370;Model-running-shoes-l370;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891724;370;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red371;Model-running-shoes-l371;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891725;371;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red372;Model-running-shoes-l372;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891726;372;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red373;Model-running-shoes-l373;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891727;373;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red374;Model-running-shoes-l374;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891728;374;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red375;Model-running-shoes-l375;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891729;375;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red376;Model-running-shoes-l376;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891730;376;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red377;Model-running-shoes-l377;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891731;377;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red378;Model-running-shoes-l378;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891732;378;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red379;Model-running-shoes-l379;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891733;379;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red380;Model-running-shoes-l380;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891734;380;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red381;Model-running-shoes-l381;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891735;381;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red382;Model-running-shoes-l382;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891736;382;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red383;Model-running-shoes-l383;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891737;383;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red384;Model-running-shoes-l384;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891738;384;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red385;Model-running-shoes-l385;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891739;385;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red386;Model-running-shoes-l386;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891740;386;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red387;Model-running-shoes-l387;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891741;387;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red388;Model-running-shoes-l388;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891742;388;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red389;Model-running-shoes-l389;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891743;389;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red390;Model-running-shoes-l390;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891744;390;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red391;Model-running-shoes-l391;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891745;391;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red392;Model-running-shoes-l392;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891746;392;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red393;Model-running-shoes-l393;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891747;393;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red394;Model-running-shoes-l394;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891748;394;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red395;Model-running-shoes-l395;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891749;395;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red396;Model-running-shoes-l396;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891750;396;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red397;Model-running-shoes-l397;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891751;397;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red398;Model-running-shoes-l398;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891752;398;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red399;Model-running-shoes-l399;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891753;399;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red400;Model-running-shoes-l400;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891754;400;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red401;Model-running-shoes-l401;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891755;401;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red402;Model-running-shoes-l402;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891756;402;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red403;Model-running-shoes-l403;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891757;403;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red404;Model-running-shoes-l404;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891758;404;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red405;Model-running-shoes-l405;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891759;405;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red406;Model-running-shoes-l406;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891760;406;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red407;Model-running-shoes-l407;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891761;407;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red408;Model-running-shoes-l408;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891762;408;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red409;Model-running-shoes-l409;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891763;409;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red410;Model-running-shoes-l410;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891764;410;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red411;Model-running-shoes-l411;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891765;411;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
Running-shoes-l-red412;Model-running-shoes-l412;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567891766;412;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;l;;;;;;Running shoes L;;;
